,year,month,series_id,series_desc,level,order,curr_weight
14756,2019,7,CUUR0000SERG,Recreational reading materials,2,50,0.116
14757,2019,7,CUUR0000SAE,Education and communication,1,51,6.488
14758,2019,7,CUUR0000SAE1,Education,2,52,3.011
14759,2019,7,CUUR0000SAE2,Communication,2,53,3.478
14760,2019,7,CUUR0000SAG,Other goods and services,1,54,3.184
14761,2019,7,CUUR0000SEGA,Tobacco and smoking products,2,55,0.67
14762,2019,7,CUUR0000SAG1,Personal care goods and services,2,56,2.515
14763,2019,8,CUUR0000SA0,All items ,0,0,100.0
14764,2019,8,CUUR0000SAF,Food and beverages,1,1,14.189
14765,2019,8,CUUR0000SAF11,Food at home,2,2,7.169
14766,2019,8,CUUR0000SAF111,Cereals and bakery products,3,3,0.95
14767,2019,8,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,1.576
14768,2019,8,CUUR0000SEFJ,Dairy and related products,3,5,0.721
14769,2019,8,CUUR0000SAF113,Fruits and vegetables,3,6,1.26
14770,2019,8,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,0.859
14771,2019,8,CUUR0000SAF115,Other food at home,3,8,1.803
14772,2019,8,CUUR0000SEFV,Food away from home,2,9,6.059
14773,2019,8,CUUR0000SAF116,Alcoholic beverages,2,10,0.961
14774,2019,8,CUUR0000SAH,Housing,1,11,42.259
14775,2019,8,CUUR0000SAH1,Shelter,2,12,33.408
14776,2019,8,CUUR0000SEHA,Rent of primary residence,3,13,7.965
14777,2019,8,CUUR0000SEHB,Lodging away from home,3,14,1.009
14778,2019,8,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,22.724
14779,2019,8,CUUR0000SEHD,Tenants and household insurance,3,16,0.368
14780,2019,8,CUUR0000SAH2,Fuels and utilities,2,17,4.63
14781,2019,8,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.174
14782,2019,8,CUUR0000SEHF,Energy services,3,19,3.364
14783,2019,8,CUUR0000SEHG,Water and Sewer Services,3,20,1.093
14784,2019,8,CUUR0000SAH3,Household furnishings and operations,2,21,4.222
14785,2019,8,CUUR0000SAA,Apparel,1,22,2.972
14786,2019,8,CUUR0000SAA1,Men's and boys' apparel,2,23,0.74
14787,2019,8,CUUR0000SAA2,Women's and girls' apparel,2,24,1.187
14788,2019,8,CUUR0000SEAE,Footwear,2,25,0.666
14789,2019,8,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.132
14790,2019,8,CUUR0000SEAG,Jewelry and watches,2,27,0.247
14791,2019,8,CUUR0000SAT,Transportation,1,28,16.521
14792,2019,8,CUUR0000SAT1,Private Transportation,2,29,15.393
14793,2019,8,CUUR0000SETA,New and used motor vehicles,3,30,6.947
14794,2019,8,CUUR0000SETB,Motor fuel,3,31,4.044
14795,2019,8,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.378
14796,2019,8,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.136
14797,2019,8,CUUR0000SETE,Motor vehicle insurance,3,34,2.349
14798,2019,8,CUUR0000SETF,Motor vehicle fees,3,35,0.54
14799,2019,8,CUUR0000SETG,Public transportation,2,36,1.128
14800,2019,8,CUUR0000SETG01,Airline fare,3,37,0.676
14801,2019,8,CUUR0000SETG02,Other intercity transportation,3,38,0.166
14802,2019,8,CUUR0000SETG03,Intracity transportation,3,39,0.278
14803,2019,8,CUUR0000SAM,Medical care,1,40,8.737
14804,2019,8,CUUR0000SAM1,Medical care commodities,2,41,1.691
14805,2019,8,CUUR0000SAM2,Medical care services,2,42,7.046
14806,2019,8,CUUR0000SAR,Recreation,1,43,5.611
14807,2019,8,CUUR0000SERA,Video and audio,2,44,1.789
14808,2019,8,CUUR0000SERB,"Pets, pet products and services",2,45,1.027
14809,2019,8,CUUR0000SERC,Sporting goods,2,46,0.484
14810,2019,8,CUUR0000SERD,Photography,2,47,0.071
14811,2019,8,CUUR0000SERE,Other recreational goods,2,48,0.308
14812,2019,8,CUUR0000SERF,Recreation services,2,49,1.814
14813,2019,8,CUUR0000SERG,Recreational reading materials,2,50,0.117
14814,2019,8,CUUR0000SAE,Education and communication,1,51,6.515
14815,2019,8,CUUR0000SAE1,Education,2,52,3.035
14816,2019,8,CUUR0000SAE2,Communication,2,53,3.481
14817,2019,8,CUUR0000SAG,Other goods and services,1,54,3.194
14818,2019,8,CUUR0000SEGA,Tobacco and smoking products,2,55,0.672
14819,2019,8,CUUR0000SAG1,Personal care goods and services,2,56,2.523
14820,2019,9,CUUR0000SA0,All items ,0,0,100.0
14821,2019,9,CUUR0000SAF,Food and beverages,1,1,14.205
14822,2019,9,CUUR0000SAF11,Food at home,2,2,7.175
14823,2019,9,CUUR0000SAF111,Cereals and bakery products,3,3,0.952
14824,2019,9,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,1.578
14825,2019,9,CUUR0000SEFJ,Dairy and related products,3,5,0.724
14826,2019,9,CUUR0000SAF113,Fruits and vegetables,3,6,1.254
14827,2019,9,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,0.861
14828,2019,9,CUUR0000SAF115,Other food at home,3,8,1.808
14829,2019,9,CUUR0000SEFV,Food away from home,2,9,6.069
14830,2019,9,CUUR0000SAF116,Alcoholic beverages,2,10,0.96
14831,2019,9,CUUR0000SAH,Housing,1,11,42.315
14832,2019,9,CUUR0000SAH1,Shelter,2,12,33.474
14833,2019,9,CUUR0000SEHA,Rent of primary residence,3,13,7.988
14834,2019,9,CUUR0000SEHB,Lodging away from home,3,14,1.002
14835,2019,9,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,22.772
14836,2019,9,CUUR0000SEHD,Tenants and household insurance,3,16,0.368
14837,2019,9,CUUR0000SAH2,Fuels and utilities,2,17,4.61
14838,2019,9,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.175
14839,2019,9,CUUR0000SEHF,Energy services,3,19,3.341
14840,2019,9,CUUR0000SEHG,Water and Sewer Services,3,20,1.094
14841,2019,9,CUUR0000SAH3,Household furnishings and operations,2,21,4.231
14842,2019,9,CUUR0000SAA,Apparel,1,22,3.051
14843,2019,9,CUUR0000SAA1,Men's and boys' apparel,2,23,0.769
14844,2019,9,CUUR0000SAA2,Women's and girls' apparel,2,24,1.229
14845,2019,9,CUUR0000SEAE,Footwear,2,25,0.674
14846,2019,9,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.134
14847,2019,9,CUUR0000SEAG,Jewelry and watches,2,27,0.244
14848,2019,9,CUUR0000SAT,Transportation,1,28,16.372
14849,2019,9,CUUR0000SAT1,Private Transportation,2,29,15.239
14850,2019,9,CUUR0000SETA,New and used motor vehicles,3,30,6.827
14851,2019,9,CUUR0000SETB,Motor fuel,3,31,4.005
14852,2019,9,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.38
14853,2019,9,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.137
14854,2019,9,CUUR0000SETE,Motor vehicle insurance,3,34,2.348
14855,2019,9,CUUR0000SETF,Motor vehicle fees,3,35,0.543
14856,2019,9,CUUR0000SETG,Public transportation,2,36,1.133
14857,2019,9,CUUR0000SETG01,Airline fare,3,37,0.684
14858,2019,9,CUUR0000SETG02,Other intercity transportation,3,38,0.165
14859,2019,9,CUUR0000SETG03,Intracity transportation,3,39,0.276
14860,2019,9,CUUR0000SAM,Medical care,1,40,8.74
14861,2019,9,CUUR0000SAM1,Medical care commodities,2,41,1.676
14862,2019,9,CUUR0000SAM2,Medical care services,2,42,7.063
14863,2019,9,CUUR0000SAR,Recreation,1,43,5.602
14864,2019,9,CUUR0000SERA,Video and audio,2,44,1.791
14865,2019,9,CUUR0000SERB,"Pets, pet products and services",2,45,1.026
14866,2019,9,CUUR0000SERC,Sporting goods,2,46,0.491
14867,2019,9,CUUR0000SERD,Photography,2,47,0.071
14868,2019,9,CUUR0000SERE,Other recreational goods,2,48,0.306
14869,2019,9,CUUR0000SERF,Recreation services,2,49,1.8
14870,2019,9,CUUR0000SERG,Recreational reading materials,2,50,0.115
14871,2019,9,CUUR0000SAE,Education and communication,1,51,6.522
14872,2019,9,CUUR0000SAE1,Education,2,52,3.048
14873,2019,9,CUUR0000SAE2,Communication,2,53,3.475
14874,2019,9,CUUR0000SAG,Other goods and services,1,54,3.192
14875,2019,9,CUUR0000SEGA,Tobacco and smoking products,2,55,0.674
14876,2019,9,CUUR0000SAG1,Personal care goods and services,2,56,2.519
14877,2019,10,CUUR0000SA0,All items ,0,0,100.0
14878,2019,10,CUUR0000SAF,Food and beverages,1,1,14.207
14879,2019,10,CUUR0000SAF11,Food at home,2,2,7.183
14880,2019,10,CUUR0000SAF111,Cereals and bakery products,3,3,0.947
14881,2019,10,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,1.58
14882,2019,10,CUUR0000SEFJ,Dairy and related products,3,5,0.725
14883,2019,10,CUUR0000SAF113,Fruits and vegetables,3,6,1.268
14884,2019,10,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,0.86
14885,2019,10,CUUR0000SAF115,Other food at home,3,8,1.803
14886,2019,10,CUUR0000SEFV,Food away from home,2,9,6.067
14887,2019,10,CUUR0000SAF116,Alcoholic beverages,2,10,0.958
14888,2019,10,CUUR0000SAH,Housing,1,11,42.214
14889,2019,10,CUUR0000SAH1,Shelter,2,12,33.418
14890,2019,10,CUUR0000SEHA,Rent of primary residence,3,13,7.99
14891,2019,10,CUUR0000SEHB,Lodging away from home,3,14,0.938
14892,2019,10,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,22.778
14893,2019,10,CUUR0000SEHD,Tenants and household insurance,3,16,0.367
14894,2019,10,CUUR0000SAH2,Fuels and utilities,2,17,4.572
14895,2019,10,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.178
14896,2019,10,CUUR0000SEHF,Energy services,3,19,3.299
14897,2019,10,CUUR0000SEHG,Water and Sewer Services,3,20,1.095
14898,2019,10,CUUR0000SAH3,Household furnishings and operations,2,21,4.224
14899,2019,10,CUUR0000SAA,Apparel,1,22,3.024
14900,2019,10,CUUR0000SAA1,Men's and boys' apparel,2,23,0.767
14901,2019,10,CUUR0000SAA2,Women's and girls' apparel,2,24,1.205
14902,2019,10,CUUR0000SEAE,Footwear,2,25,0.673
14903,2019,10,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.132
14904,2019,10,CUUR0000SEAG,Jewelry and watches,2,27,0.246
14905,2019,10,CUUR0000SAT,Transportation,1,28,16.424
14906,2019,10,CUUR0000SAT1,Private Transportation,2,29,15.278
14907,2019,10,CUUR0000SETA,New and used motor vehicles,3,30,6.807
14908,2019,10,CUUR0000SETB,Motor fuel,3,31,4.059
14909,2019,10,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.379
14910,2019,10,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.136
14911,2019,10,CUUR0000SETE,Motor vehicle insurance,3,34,2.354
14912,2019,10,CUUR0000SETF,Motor vehicle fees,3,35,0.544
14913,2019,10,CUUR0000SETG,Public transportation,2,36,1.145
14914,2019,10,CUUR0000SETG01,Airline fare,3,37,0.7
14915,2019,10,CUUR0000SETG02,Other intercity transportation,3,38,0.161
14916,2019,10,CUUR0000SETG03,Intracity transportation,3,39,0.276
14917,2019,10,CUUR0000SAM,Medical care,1,40,8.801
14918,2019,10,CUUR0000SAM1,Medical care commodities,2,41,1.69
14919,2019,10,CUUR0000SAM2,Medical care services,2,42,7.11
14920,2019,10,CUUR0000SAR,Recreation,1,43,5.618
14921,2019,10,CUUR0000SERA,Video and audio,2,44,1.79
14922,2019,10,CUUR0000SERB,"Pets, pet products and services",2,45,1.028
14923,2019,10,CUUR0000SERC,Sporting goods,2,46,0.493
14924,2019,10,CUUR0000SERD,Photography,2,47,0.072
14925,2019,10,CUUR0000SERE,Other recreational goods,2,48,0.304
14926,2019,10,CUUR0000SERF,Recreation services,2,49,1.812
14927,2019,10,CUUR0000SERG,Recreational reading materials,2,50,0.118
14928,2019,10,CUUR0000SAE,Education and communication,1,51,6.512
14929,2019,10,CUUR0000SAE1,Education,2,52,3.047
14930,2019,10,CUUR0000SAE2,Communication,2,53,3.467
14931,2019,10,CUUR0000SAG,Other goods and services,1,54,3.199
14932,2019,10,CUUR0000SEGA,Tobacco and smoking products,2,55,0.676
14933,2019,10,CUUR0000SAG1,Personal care goods and services,2,56,2.524
14934,2019,11,CUUR0000SA0,All items ,0,0,100.0
14935,2019,11,CUUR0000SAF,Food and beverages,1,1,14.204
14936,2019,11,CUUR0000SAF11,Food at home,2,2,7.168
14937,2019,11,CUUR0000SAF111,Cereals and bakery products,3,3,0.946
14938,2019,11,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,1.58
14939,2019,11,CUUR0000SEFJ,Dairy and related products,3,5,0.728
14940,2019,11,CUUR0000SAF113,Fruits and vegetables,3,6,1.252
14941,2019,11,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,0.86
14942,2019,11,CUUR0000SAF115,Other food at home,3,8,1.802
14943,2019,11,CUUR0000SEFV,Food away from home,2,9,6.08
14944,2019,11,CUUR0000SAF116,Alcoholic beverages,2,10,0.955
14945,2019,11,CUUR0000SAH,Housing,1,11,42.257
14946,2019,11,CUUR0000SAH1,Shelter,2,12,33.489
14947,2019,11,CUUR0000SEHA,Rent of primary residence,3,13,8.021
14948,2019,11,CUUR0000SEHB,Lodging away from home,3,14,0.892
14949,2019,11,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,22.858
14950,2019,11,CUUR0000SEHD,Tenants and household insurance,3,16,0.367
14951,2019,11,CUUR0000SAH2,Fuels and utilities,2,17,4.56
14952,2019,11,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.18
14953,2019,11,CUUR0000SEHF,Energy services,3,19,3.282
14954,2019,11,CUUR0000SEHG,Water and Sewer Services,3,20,1.098
14955,2019,11,CUUR0000SAH3,Household furnishings and operations,2,21,4.208
14956,2019,11,CUUR0000SAA,Apparel,1,22,2.949
14957,2019,11,CUUR0000SAA1,Men's and boys' apparel,2,23,0.734
14958,2019,11,CUUR0000SAA2,Women's and girls' apparel,2,24,1.178
14959,2019,11,CUUR0000SEAE,Footwear,2,25,0.666
14960,2019,11,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.13
14961,2019,11,CUUR0000SEAG,Jewelry and watches,2,27,0.241
14962,2019,11,CUUR0000SAT,Transportation,1,28,16.376
14963,2019,11,CUUR0000SAT1,Private Transportation,2,29,15.231
14964,2019,11,CUUR0000SETA,New and used motor vehicles,3,30,6.794
14965,2019,11,CUUR0000SETB,Motor fuel,3,31,4.019
14966,2019,11,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.381
14967,2019,11,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.138
14968,2019,11,CUUR0000SETE,Motor vehicle insurance,3,34,2.355
14969,2019,11,CUUR0000SETF,Motor vehicle fees,3,35,0.545
14970,2019,11,CUUR0000SETG,Public transportation,2,36,1.145
14971,2019,11,CUUR0000SETG01,Airline fare,3,37,0.698
14972,2019,11,CUUR0000SETG02,Other intercity transportation,3,38,0.161
14973,2019,11,CUUR0000SETG03,Intracity transportation,3,39,0.277
14974,2019,11,CUUR0000SAM,Medical care,1,40,8.831
14975,2019,11,CUUR0000SAM1,Medical care commodities,2,41,1.689
14976,2019,11,CUUR0000SAM2,Medical care services,2,42,7.141
14977,2019,11,CUUR0000SAR,Recreation,1,43,5.64
14978,2019,11,CUUR0000SERA,Video and audio,2,44,1.794
14979,2019,11,CUUR0000SERB,"Pets, pet products and services",2,45,1.03
14980,2019,11,CUUR0000SERC,Sporting goods,2,46,0.496
14981,2019,11,CUUR0000SERD,Photography,2,47,0.072
14982,2019,11,CUUR0000SERE,Other recreational goods,2,48,0.302
14983,2019,11,CUUR0000SERF,Recreation services,2,49,1.826
14984,2019,11,CUUR0000SERG,Recreational reading materials,2,50,0.119
14985,2019,11,CUUR0000SAE,Education and communication,1,51,6.534
14986,2019,11,CUUR0000SAE1,Education,2,52,3.048
14987,2019,11,CUUR0000SAE2,Communication,2,53,3.487
14988,2019,11,CUUR0000SAG,Other goods and services,1,54,3.208
14989,2019,11,CUUR0000SEGA,Tobacco and smoking products,2,55,0.682
14990,2019,11,CUUR0000SAG1,Personal care goods and services,2,56,2.528
14991,2019,12,CUUR0000SA0,All items ,0,0,100.0
14992,2019,12,CUUR0000SAF,Food and beverages,1,1,14.235
14993,2019,12,CUUR0000SAF11,Food at home,2,2,7.175
14994,2019,12,CUUR0000SAF111,Cereals and bakery products,3,3,0.943
14995,2019,12,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,1.596
14996,2019,12,CUUR0000SEFJ,Dairy and related products,3,5,0.73
14997,2019,12,CUUR0000SAF113,Fruits and vegetables,3,6,1.252
14998,2019,12,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,0.857
14999,2019,12,CUUR0000SAF115,Other food at home,3,8,1.797
15000,2019,12,CUUR0000SEFV,Food away from home,2,9,6.103
15001,2019,12,CUUR0000SAF116,Alcoholic beverages,2,10,0.956
15002,2019,12,CUUR0000SAH,Housing,1,11,42.345
15003,2019,12,CUUR0000SAH1,Shelter,2,12,33.571
15004,2019,12,CUUR0000SEHA,Rent of primary residence,3,13,8.052
15005,2019,12,CUUR0000SEHB,Lodging away from home,3,14,0.865
15006,2019,12,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,22.933
15007,2019,12,CUUR0000SEHD,Tenants and household insurance,3,16,0.367
15008,2019,12,CUUR0000SAH2,Fuels and utilities,2,17,4.571
15009,2019,12,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.185
15010,2019,12,CUUR0000SEHF,Energy services,3,19,3.286
15011,2019,12,CUUR0000SEHG,Water and Sewer Services,3,20,1.1
15012,2019,12,CUUR0000SAH3,Household furnishings and operations,2,21,4.203
15013,2019,12,CUUR0000SAA,Apparel,1,22,2.859
15014,2019,12,CUUR0000SAA1,Men's and boys' apparel,2,23,0.705
15015,2019,12,CUUR0000SAA2,Women's and girls' apparel,2,24,1.138
15016,2019,12,CUUR0000SEAE,Footwear,2,25,0.654
15017,2019,12,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.129
15018,2019,12,CUUR0000SEAG,Jewelry and watches,2,27,0.232
15019,2019,12,CUUR0000SAT,Transportation,1,28,16.291
15020,2019,12,CUUR0000SAT1,Private Transportation,2,29,15.192
15021,2019,12,CUUR0000SETA,New and used motor vehicles,3,30,6.803
15022,2019,12,CUUR0000SETB,Motor fuel,3,31,3.959
15023,2019,12,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.381
15024,2019,12,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.141
15025,2019,12,CUUR0000SETE,Motor vehicle insurance,3,34,2.362
15026,2019,12,CUUR0000SETF,Motor vehicle fees,3,35,0.547
15027,2019,12,CUUR0000SETG,Public transportation,2,36,1.099
15028,2019,12,CUUR0000SETG01,Airline fare,3,37,0.656
15029,2019,12,CUUR0000SETG02,Other intercity transportation,3,38,0.16
15030,2019,12,CUUR0000SETG03,Intracity transportation,3,39,0.275
15031,2019,12,CUUR0000SAM,Medical care,1,40,8.876
15032,2019,12,CUUR0000SAM1,Medical care commodities,2,41,1.71
15033,2019,12,CUUR0000SAM2,Medical care services,2,42,7.165
15034,2019,12,CUUR0000SAR,Recreation,1,43,5.652
15035,2019,12,CUUR0000SERA,Video and audio,2,44,1.804
15036,2019,12,CUUR0000SERB,"Pets, pet products and services",2,45,1.035
15037,2019,12,CUUR0000SERC,Sporting goods,2,46,0.494
15038,2019,12,CUUR0000SERD,Photography,2,47,0.07
15039,2019,12,CUUR0000SERE,Other recreational goods,2,48,0.299
15040,2019,12,CUUR0000SERF,Recreation services,2,49,1.832
15041,2019,12,CUUR0000SERG,Recreational reading materials,2,50,0.118
15042,2019,12,CUUR0000SAE,Education and communication,1,51,6.536
15043,2019,12,CUUR0000SAE1,Education,2,52,3.049
15044,2019,12,CUUR0000SAE2,Communication,2,53,3.488
15045,2019,12,CUUR0000SAG,Other goods and services,1,54,3.205
15046,2019,12,CUUR0000SEGA,Tobacco and smoking products,2,55,0.682
15047,2019,12,CUUR0000SAG1,Personal care goods and services,2,56,2.525
15048,2020,1,CUUR0000SA0,All items ,0,0,100.0
15049,2020,1,CUUR0000SAF,Food and beverages,1,1,14.807
15050,2020,1,CUUR0000SAF11,Food at home,2,2,7.592
15051,2020,1,CUUR0000SAF111,Cereals and bakery products,3,3,0.983
15052,2020,1,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,1.676
15053,2020,1,CUUR0000SEFJ,Dairy and related products,3,5,0.769
15054,2020,1,CUUR0000SAF113,Fruits and vegetables,3,6,1.332
15055,2020,1,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,0.912
15056,2020,1,CUUR0000SAF115,Other food at home,3,8,1.921
15057,2020,1,CUUR0000SEFV,Food away from home,2,9,6.19
15058,2020,1,CUUR0000SAF116,Alcoholic beverages,2,10,1.024
15059,2020,1,CUUR0000SAH,Housing,1,11,42.137
15060,2020,1,CUUR0000SAH1,Shelter,2,12,33.162
15061,2020,1,CUUR0000SEHA,Rent of primary residence,3,13,7.786
15062,2020,1,CUUR0000SEHB,Lodging away from home,3,14,0.957
15063,2020,1,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,22.844
15064,2020,1,CUUR0000SEHD,Tenants and household insurance,3,16,0.369
15065,2020,1,CUUR0000SAH2,Fuels and utilities,2,17,4.367
15066,2020,1,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.17
15067,2020,1,CUUR0000SEHF,Energy services,3,19,3.113
15068,2020,1,CUUR0000SEHG,Water and Sewer Services,3,20,1.084
15069,2020,1,CUUR0000SAH3,Household furnishings and operations,2,21,4.608
15070,2020,1,CUUR0000SAA,Apparel,1,22,2.84
15071,2020,1,CUUR0000SAA1,Men's and boys' apparel,2,23,0.72
15072,2020,1,CUUR0000SAA2,Women's and girls' apparel,2,24,1.154
15073,2020,1,CUUR0000SEAE,Footwear,2,25,0.672
15074,2020,1,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.132
15075,2020,1,CUUR0000SEAG,Jewelry and watches,2,27,0.162
15076,2020,1,CUUR0000SAT,Transportation,1,28,15.662
15077,2020,1,CUUR0000SAT1,Private Transportation,2,29,14.386
15078,2020,1,CUUR0000SETA,New and used motor vehicles,3,30,7.249
15079,2020,1,CUUR0000SETB,Motor fuel,3,31,3.399
15080,2020,1,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.397
15081,2020,1,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.075
15082,2020,1,CUUR0000SETE,Motor vehicle insurance,3,34,1.694
15083,2020,1,CUUR0000SETF,Motor vehicle fees,3,35,0.573
15084,2020,1,CUUR0000SETG,Public transportation,2,36,1.278
15085,2020,1,CUUR0000SETG01,Airline fare,3,37,0.792
15086,2020,1,CUUR0000SETG02,Other intercity transportation,3,38,0.178
15087,2020,1,CUUR0000SETG03,Intracity transportation,3,39,0.304
15088,2020,1,CUUR0000SAM,Medical care,1,40,8.841
15089,2020,1,CUUR0000SAM1,Medical care commodities,2,41,1.632
15090,2020,1,CUUR0000SAM2,Medical care services,2,42,7.21
15091,2020,1,CUUR0000SAR,Recreation,1,43,5.82
15092,2020,1,CUUR0000SERA,Video and audio,2,44,1.516
15093,2020,1,CUUR0000SERB,"Pets, pet products and services",2,45,1.199
15094,2020,1,CUUR0000SERC,Sporting goods,2,46,0.597
15095,2020,1,CUUR0000SERD,Photography,2,47,0.07
15096,2020,1,CUUR0000SERE,Other recreational goods,2,48,0.378
15097,2020,1,CUUR0000SERF,Recreation services,2,49,1.941
15098,2020,1,CUUR0000SERG,Recreational reading materials,2,50,0.118
15099,2020,1,CUUR0000SAE,Education and communication,1,51,6.758
15100,2020,1,CUUR0000SAE1,Education,2,52,3.022
15101,2020,1,CUUR0000SAE2,Communication,2,53,3.736
15102,2020,1,CUUR0000SAG,Other goods and services,1,54,3.135
15103,2020,1,CUUR0000SEGA,Tobacco and smoking products,2,55,0.586
15104,2020,1,CUUR0000SAG1,Personal care goods and services,2,56,2.549
15105,2020,2,CUUR0000SA0,All items ,0,0,100.0
15106,2020,2,CUUR0000SAF,Food and beverages,1,1,14.815
15107,2020,2,CUUR0000SAF11,Food at home,2,2,7.601
15108,2020,2,CUUR0000SAF111,Cereals and bakery products,3,3,0.983
15109,2020,2,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,1.674
